song_id,filename,genre,total_duration_s,zcr_mean_mean,zcr_mean_std,zcr_std_mean,zcr_std_std,rms_mean_mean,rms_mean_std,rms_std_mean,rms_std_std,spectral_centroid_mean_mean,spectral_centroid_mean_std,spectral_centroid_std_mean,spectral_centroid_std_std,spectral_bandwidth_mean_mean,spectral_bandwidth_mean_std,spectral_bandwidth_std_mean,spectral_bandwidth_std_std,spectral_rolloff_mean_mean,spectral_rolloff_mean_std,spectral_rolloff_std_mean,spectral_rolloff_std_std,contrast_0_mean_mean,contrast_0_mean_std,contrast_0_std_mean,contrast_0_std_std,contrast_1_mean_mean,contrast_1_mean_std,contrast_1_std_mean,contrast_1_std_std,contrast_2_mean_mean,contrast_2_mean_std,contrast_2_std_mean,contrast_2_std_std,contrast_3_mean_mean,contrast_3_mean_std,contrast_3_std_mean,contrast_3_std_std,contrast_4_mean_mean,contrast_4_mean_std,contrast_4_std_mean,contrast_4_std_std,contrast_5_mean_mean,contrast_5_mean_std,contrast_5_std_mean,contrast_5_std_std,contrast_6_mean_mean,contrast_6_mean_std,contrast_6_std_mean,contrast_6_std_std,mfcc1_mean_mean,mfcc1_mean_std,mfcc1_std_mean,mfcc1_std_std,mfcc2_mean_mean,mfcc2_mean_std,mfcc2_std_mean,mfcc2_std_std,mfcc3_mean_mean,mfcc3_mean_std,mfcc3_std_mean,mfcc3_std_std,mfcc4_mean_mean,mfcc4_mean_std,mfcc4_std_mean,mfcc4_std_std,mfcc5_mean_mean,mfcc5_mean_std,mfcc5_std_mean,mfcc5_std_std,mfcc6_mean_mean,mfcc6_mean_std,mfcc6_std_mean,mfcc6_std_std,mfcc7_mean_mean,mfcc7_mean_std,mfcc7_std_mean,mfcc7_std_std,mfcc8_mean_mean,mfcc8_mean_std,mfcc8_std_mean,mfcc8_std_std,mfcc9_mean_mean,mfcc9_mean_std,mfcc9_std_mean,mfcc9_std_std,mfcc10_mean_mean,mfcc10_mean_std,mfcc10_std_mean,mfcc10_std_std,mfcc11_mean_mean,mfcc11_mean_std,mfcc11_std_mean,mfcc11_std_std,mfcc12_mean_mean,mfcc12_mean_std,mfcc12_std_mean,mfcc12_std_std,mfcc13_mean_mean,mfcc13_mean_std,mfcc13_std_mean,mfcc13_std_std,spectral_flux_mean_mean,spectral_flux_mean_std,spectral_flux_std_mean,spectral_flux_std_std
20e78c9000384b5a84cbd5c22833e3f6,Golden Hits Of Crazy Star V Ravichandran- ｜ Superhit Kannada Songs of V Ravichandran ｜ Audio Jukebox.wav,Romantic,450,0.12478394322900546,0.03334825634422777,0.0574721909193387,0.01542914475272103,0.19358796,0.040271487,0.08442828,0.016259158,2328.59463377089,568.7296153265203,806.2901899381548,270.8246130737052,2157.7047719762018,486.36730242687076,528.5401610098347,261.7291361146414,4531.74623792218,1137.236819269102,1611.0469985305508,485.46108774990586,17.285946093947995,1.2500996644771893,4.67816666028582,0.36746908786928706,15.311626641783196,0.7146706259103148,4.376019522359169,0.4736051224865948,18.681972425345073,1.0584608086947644,4.652766212671535,0.22377649535047234,19.019778563392638,0.937968960698616,4.43272256253324,0.47220911928643355,18.711330160754635,0.8112769046635171,3.643434835222031,0.18900813619757964,19.12501593242165,1.4107877051921596,3.737622985616182,0.574446989598751,19.328556457767334,1.0079876170290438,3.419747646498065,0.42505505063733157,-82.297356,93.91558,92.20921,58.023235,79.59954,20.868046,33.435722,6.262769,-20.220383,10.184278,24.740276,3.1461217,12.739768,4.7653575,16.956017,2.767657,-8.769661,1.8046619,14.470235,1.363049,5.8824944,4.155582,12.974852,2.2817016,-3.2326846,9.08793,13.833218,2.0173717,4.87021,4.344338,11.00809,2.2907913,-10.108371,3.537382,12.585067,1.6783414,5.6214113,8.152443,11.51371,2.201605,3.131461,3.342946,11.056409,0.9013239,1.1222866,1.6939603,10.215031,2.2510257,1.5139127,1.063306,10.061794,1.6562909,88.76964,19.603418,48.0068,7.639577
221c0191d55d4463800ec9135429031a,99 ｜ Anisuthidhe ｜ 4K Video Song ｜ Ganesh ｜ Bhavana ｜ Arjun Janya ｜ Preetham Gubbi ｜ Ramu Films.wav,Romantic,300,0.06538404808882699,0.03479190980958183,0.042250178969250964,0.024144555275069392,0.21836837,0.114280455,0.09953942,0.049975164,1898.8272270268542,975.0503030763728,733.9901730599954,386.6260010911489,2286.310606934471,1140.783700424689,567.8243337083161,315.10705074956616,4551.22175721405,2377.2283586498447,1970.7840650200567,1012.7651603018492,16.349326296382138,8.032952535116337,4.02272166434375,2.040592748855261,15.016675380508753,7.543513489629347,3.8479931634317204,2.059598029058953,18.929605618503526,9.31837142612667,4.275006935083513,2.189816980630613,18.554698268594937,9.208027623887638,3.788950485702476,1.9408860517649034,17.52299937940302,8.617506243207087,3.4661195972907546,1.7009688718498186,16.596235156762635,8.182917649239107,3.1381490075224767,1.559699418108058,15.66287814391169,7.684691575595752,2.3197794970264316,1.1445420821592962,-276.9249,420.36032,73.122765,43.02054,78.48662,39.783222,27.72789,13.872277,21.20845,14.293041,21.585745,13.450569,0.08870713,7.5855155,18.119875,10.556895,6.9597325,6.030712,16.149231,9.71401,-1.3479671,3.4726038,11.603321,5.95495,-1.3004935,6.596696,13.354172,7.013162,3.0031414,6.3877277,9.344346,4.6780505,-5.189879,4.5855365,8.9524975,4.5940504,-0.9533089,4.9465094,9.728423,4.944566,-4.370937,5.5174575,9.845117,4.8671355,1.302271,2.7069476,8.99874,4.647645,1.0981857,2.4658804,10.328514,5.604616,74.32263,38.881596,50.98013,25.440014
22eb8cddd80840d89670aaa6c9ffa217,"Sloka ｜｜ Ayyappa Devotional Kannada Songs ｜｜ K.J. Yesudas, Narasimha Nayak.wav",Devotional,150,0.05639746668020737,0.02474946961421914,0.06085706989608042,0.005172745570197752,0.11053237,0.05557293,0.078074835,0.0015643243,1300.085125401167,611.4488960579099,738.6528462794194,128.5192592323026,1321.5175874571403,603.7457162654508,461.0545153419427,312.50006862066937,2556.671329593924,1214.5391100161617,1234.1926617464128,382.78422124105566,24.449298029480797,4.714491064930148,5.475165354667946,1.1448221187084748,19.137685465847103,2.062676206011238,5.572458931252954,0.4348026059032011,19.53735188692898,1.914536895858239,5.119488504803216,0.10781087975150229,19.800803991522006,2.3039236389529623,4.67149960854529,0.6084621747320622,19.467381170817763,2.081646896696118,4.469157548549815,0.7185266428190272,19.757585345922873,2.9505878583358527,3.679313302428534,0.1293099641448029,23.141446585876704,4.400653117006442,3.7574450879528176,1.6968776095196996,-264.18457,130.97983,113.874245,44.530334,83.33343,37.885555,39.928257,12.377975,-25.534315,13.96357,18.771067,0.8544909,31.076508,14.574326,20.250301,1.8857616,-13.18908,7.914378,16.9911,2.512586,0.31594706,0.761606,8.725069,1.8624048,-6.3416104,1.2961959,12.6765175,2.3836136,-0.6645403,0.59463096,11.745148,3.6261938,-13.877713,6.8922167,12.817359,1.8650943,-4.0143714,1.5186228,9.9254465,2.2292082,-7.006861,2.9555147,11.428365,1.4848849,-6.4503083,3.6413214,10.945069,2.8868506,-8.989445,4.9733567,8.037903,0.9929077,39.37793,19.158234,36.027363,3.142182
273828a6699c49f48bee7e21109a5c60,"Maatanaadi Maayavade Song with Lyrics ｜ I Love You ｜ Armaan Malik ｜ Upendra, Rachita Ram ｜ R Chandru.wav",Romantic,350,0.04859165930909272,0.020503926000794336,0.0368336795350998,0.011084742259495054,0.18291102,0.08270067,0.075675674,0.00719014,1535.965541089116,575.3037721070018,716.0662022123936,87.07706976812447,2140.4528101102883,747.3077877186995,562.8028716957879,147.7681998106448,3401.1128800161036,1337.0133818126176,1943.9636586748636,286.19991331377554,21.830460104099178,1.6687451186783684,4.737175028667193,0.3335758330505548,17.685671732162664,1.8724126993203027,4.500612622667809,0.6850118637223672,20.787201053822848,2.105514640220121,4.789662606926768,0.8138343232134372,20.17672684096443,1.313883242366967,4.153756132742001,0.6645220973991819,19.395185474179414,1.0656289981540714,3.8161744242424924,0.653463844319624,18.470323511188003,0.9202701410565368,3.2736137601905924,0.6967013105201377,18.020546505802855,0.6436610301000936,2.541686991902711,0.6222153456748613,-180.99478,136.52261,78.64541,33.232815,100.75649,31.419312,33.32146,10.779052,25.875864,9.856193,20.329132,3.3116465,17.984705,6.8949084,16.00911,3.7408159,11.309316,4.609234,13.055369,2.0299075,3.132767,2.4308214,12.217019,2.6171958,0.4838297,1.9123831,10.553499,2.8014822,2.2004888,2.609774,10.189177,2.4336734,-5.3142104,2.1201751,9.099427,2.4375496,3.2085223,1.6374408,11.107196,3.084094,-2.6722224,3.0934381,9.011564,2.2854936,0.39603752,1.1253587,8.087664,1.5598562,-7.053364,2.8445053,8.250956,1.1474808,62.50384,32.558002,39.81651,11.466033
27e566c452734700a4569dae685e3585,SANDALWOOD LOVE MASHUP 2016 ｜ DJ VISHAL & DJ JSN ｜ ARUN VISUALS.wav,Dance,400,0.09538091944674153,0.02824413362980912,0.06062895019993019,0.012870321743055179,0.11224456,0.034488432,0.046152223,0.008663567,2560.2918766940966,734.8979172034446,848.7588730240396,193.64034701175532,2629.6334857470865,708.7051441896992,469.78506425281654,357.3087228082453,5771.8300184499585,1648.9476784361216,1513.517861155185,551.7012715231169,20.653909959740737,2.081568320770134,4.878707672193641,0.26876220470213713,15.833853891095181,0.9268105534590115,4.27961812017546,0.6707012788970007,19.40922255570485,1.728404061482243,4.673180091665436,0.24892371215846362,17.529366656113027,1.4324952533300763,4.063834588166365,0.3216241335676475,17.050500843461688,1.0954036324468817,3.34765615744241,0.12574205121713342,16.14415295930937,0.9581818673126857,2.4601675945867383,0.20397269836978144,16.879489326584235,1.0199710305655176,2.2579452793556567,0.4673763042302623,-149.64755,118.36237,76.02722,56.27761,62.847992,17.049578,28.271755,6.283049,16.953085,6.977902,16.75449,2.5411594,23.505833,7.2785134,16.244911,1.1637707,2.8138783,1.1007512,12.69354,1.8528533,7.477917,2.990433,11.285701,2.753925,-0.9952649,3.0861096,11.295609,1.9291838,5.274434,1.7078708,10.110358,1.6983892,-4.9982214,2.1152403,9.227909,1.2818217,0.30514055,1.6202165,9.532305,1.348484,-0.8157645,1.8974214,8.29573,1.3181691,2.8937347,1.2749149,7.8932858,1.3179084,-1.3716501,1.1282706,7.682103,1.8497576,39.41755,12.842201,22.3296,3.5820498
2a33d06eb92a4646bd373eb7408caacc,"Ranna - What To Do Full Song Video ｜ Sudeep, Rachitha Ram, Haripriya ｜ V. Harikrishna.wav",Dance,300,0.10275188270127282,0.03329839063600742,0.061852628614273375,0.005375687265926887,0.26747158,0.07727371,0.08953512,0.03905561,2528.0161334150907,746.2490363918882,937.2214500628515,255.8052120202409,2524.1121788761916,741.879297643008,550.1345324057173,419.1553253842982,5572.883440193028,1632.466567817754,1797.363312011055,703.368336106419,17.21579808294224,2.1111545123976407,4.773113289628106,0.5155578359557031,14.474380527422754,1.1336536136437239,4.155254388223201,0.5471588366725638,18.66004370026326,2.22499527863911,5.1929862461842475,0.35705300975775006,17.545587044091494,2.038679387528841,4.087598571836408,0.10373655835088173,17.585290320937794,2.160219033209406,3.638764745320491,0.2733064931926026,17.297267979430234,1.9241966895106484,3.387394921131613,0.23230959880215774,17.408605897503943,2.037896723175429,3.035871253895646,0.20248772902638773,-57.67629,125.22555,81.0932,74.701485,66.21728,20.420172,31.469002,6.3734283,10.09637,5.4152665,16.847805,4.397884,12.957779,4.480557,12.378632,1.9901335,1.6968552,3.5265589,12.995864,4.8798594,12.3068695,4.2546906,9.959428,1.1937666,-0.9078074,2.5453763,8.974433,2.4489532,2.7683117,3.22399,8.526664,2.5441785,-5.509402,4.5833774,10.03402,2.1500518,1.3451504,3.5112734,8.128476,2.0173817,0.56683266,2.455638,8.129256,2.474374,3.8762045,3.0471735,7.765365,1.4326458,-1.9451362,1.5206051,7.7477145,2.1549242,112.29382,34.054688,50.327457,10.058639
2b6d330d0a7c429385372ff558cb0457,"Rathaavara - Hudugi Kannu ｜ Official Full HD Video Song ｜ Srii Murali, Rachita Ram ｜ New Kannada.wav",Dance,250,0.11067014674733056,0.007757053400821127,0.05813867376257035,0.004328344437826292,0.30632314,0.04853149,0.15098675,0.02193755,2507.895797851403,222.82770925711785,811.3492689048584,175.59679495072825,2564.982276499203,230.2658359212114,521.1002955940581,294.26646398103355,5402.839613890582,507.6034307055143,1766.3072619284114,379.3846614247579,20.498331017129072,0.5720628853015265,4.794307398536785,0.3070806876549246,14.558121719925191,0.5270388771603195,4.494289577892077,0.6065915760155616,17.67511724615325,0.9999041435793933,4.8611330455733865,0.5021246149714285,17.263229358741366,1.2144633714101574,4.078672924825818,1.1284675688975774,17.91740948313353,0.8991616289569971,3.876976584945916,0.93492293149615,18.830206386473154,0.8121303024419119,4.025267213218872,0.7074628039721093,16.981303571838687,0.86567330316752,2.598094912576226,0.7434868803822521,-29.73946,49.20016,115.42204,55.753426,75.76346,7.127797,29.248896,6.458104,-4.1053877,3.685003,15.452131,2.4091284,17.083069,5.45935,14.704272,2.5481055,5.089179,4.204294,13.477861,5.15666,-1.6959168,2.2269902,10.521109,1.3727219,1.4178269,2.6703613,10.063794,1.6011758,4.5251226,1.7870495,8.923764,1.2533786,-5.1106777,1.9768597,11.797711,3.072168,5.7954817,1.1447309,9.72339,1.7372495,-2.8702846,1.3746762,8.517072,1.3211998,-0.6357022,2.57022,8.286886,2.161998,-2.1634097,2.0627599,7.3120627,0.88140607,130.91692,20.519554,74.32043,7.161627
2b96f85a42b7485f9402a73f432fddd9,Neenendare Nanage Video Song ｜ Raam ｜ Dr.Puneeth Rajkumar ｜ Priyamani ｜ V.Harikrishna ｜ Sonu Nigam.wav,Romantic,300,0.07642878559269577,0.034533381762252305,0.052183923677151696,0.00890413824973124,0.32417312,0.1415688,0.12655824,0.00948131,1976.6944585697984,879.296849323598,781.6241925235612,68.0644998563272,2191.9721568478612,958.8751123616346,493.5278765074613,182.4956555967877,4314.668091160341,1976.4686505335153,1722.1379912404661,223.64773753635026,15.750797350116194,0.3269400018889846,4.2340985295118525,1.4122365407727917,15.537552605100808,0.6886008362280405,4.283067713966794,1.0175291830847604,18.993001430653575,1.3599988130673206,4.556963288469103,1.067076244235101,17.891704082283734,0.8551971734239696,3.7544452788216245,0.7336615120877741,18.19487330482038,1.0123324604227026,3.194603798131855,0.7949034080079103,17.84004294562021,0.8513043386632184,2.6990570814750385,0.7860278828497979,17.017312635065085,0.4946055606519644,2.099042643999691,0.5405362190458043,-80.12194,162.0577,72.93796,34.291157,75.12214,34.95156,32.255383,6.561258,4.902279,8.692682,19.621426,7.4371624,17.485115,9.085508,16.37129,5.6618905,4.303396,5.1007476,11.396323,4.0544047,1.752842,2.0384245,12.032124,4.559214,-0.47389302,1.2613295,10.0484705,3.8326938,0.46707323,1.8197453,8.753301,3.145094,-5.0411353,2.8411574,8.888157,2.8999565,3.2284853,3.6805408,9.47716,2.6872773,-1.998614,1.6929533,8.549819,2.6360655,0.74046713,1.667411,9.000068,3.4322474,1.0716959,1.6313586,7.5830765,3.0546534,130.145,60.016888,73.8906,14.820183
2d619df50db8468f8cd953d2768df3d3,Ambareesha - Chali Chali - Kannada Movie Full Song Video ｜ Darshan ｜ V Harikrishna ｜ Priyamani.wav,Dance,300,0.07694921844775225,0.028691288948627117,0.07441985674548414,0.012047920174422938,0.21241729,0.10439437,0.117566355,0.02502118,1995.1924602041727,789.4545025367456,1020.9590238720433,136.77099213670968,2283.3915436336288,930.2521991960783,592.8191559652922,233.8179700097013,4512.873028513449,1807.9446830428428,2123.541044848938,252.85528800755233,18.69135781030544,1.9442000139019673,4.398582828790393,1.2635094136940854,15.272582516319874,0.46612461899055047,4.775906063387112,1.2377587083092174,18.875809468837385,2.1124099228789897,5.532613228190083,1.52017244955923,17.380480114992675,1.61418771152639,4.179219143933419,1.368785124781084,17.79337570189097,1.7133895746470968,3.7192578875017897,1.1908387927748032,17.182633879718086,1.576098981450111,2.848183478367853,1.1776876839239885,17.49244335123693,1.593187578478537,2.464559206572816,0.8675813809198344,-142.93857,145.63496,81.455345,12.345563,74.27857,33.522354,32.818634,7.8559556,18.416914,7.896341,22.711046,6.357848,18.970993,9.316815,16.342316,4.4312406,8.629298,4.609905,14.044475,3.692409,4.658684,2.5949242,11.974152,3.9681911,-2.4564548,2.7162392,11.344475,4.7442927,2.901374,2.2783234,9.7841015,3.346438,-2.8600814,2.4532952,9.561853,3.53588,1.5406084,2.4649944,8.154014,3.1185787,-4.184597,3.0032778,8.460789,2.7787416,-1.4390674,1.0955979,8.001258,2.8655262,-0.94876224,1.7462871,7.710373,2.9910212,87.81834,43.368675,60.439632,14.505243
2e0dcfc2b58443c98e258d33067520f6,Kannada Devotional Lord Ganesha ｜ Parvathi Tapasina Video Song ｜ SPB ｜ Kannada Bhaktigeethegalu.wav,Devotional,250,0.08885254359621633,0.013814135010235755,0.045413848422875845,0.019625943267000335,0.10602534,0.022527557,0.04794015,0.009691896,1665.4666373939485,153.7883683786532,613.4257613572647,101.09305276819818,1681.6323847697417,81.24127006211003,466.61176616366373,109.76993422718631,3132.009392953517,316.18453386455946,1292.9472411151355,150.7470872064445,18.29840715820003,0.38436154209945217,4.585527193332239,0.12477472368280126,15.809385435113475,0.4680380091586752,4.057340188286619,0.22916954433990439,20.076366831597277,1.4322008918794547,4.666122956411142,0.2532718269505156,19.862683979542783,1.297506004828328,5.1016653861620975,0.34003807437537553,18.77776400748142,1.3286335655645778,4.191178518265667,0.423934598633875,21.66155796609365,1.7260366339467463,4.221640337517252,0.17248121060865054,29.726481154737904,2.40122892416981,7.160375002928051,0.6321288594605771,-181.26129,37.965736,84.70805,30.810375,129.12434,10.347193,34.97645,7.1916013,-29.52702,6.973085,22.418089,3.4921377,32.490852,7.5341144,21.273426,2.5441191,-14.253305,5.388844,17.178205,2.1926417,0.50846446,5.472916,13.108002,2.080604,-6.9866195,2.521139,15.773992,1.6674056,8.584998,4.6832614,13.415561,1.1304469,-16.276628,5.622145,13.96004,2.1137002,5.367998,2.3620117,12.595682,1.0719726,-3.5221958,0.7689224,13.76708,0.7876979,1.5131557,2.8218248,11.522733,1.1796813,-3.6726449,1.7983168,11.50308,1.6516379,40.843754,10.35171,23.414928,3.7843437
2e4ba084ba7c4b11a0375225a73e7841,"Baanali Badalaago - Simpallaag Ond Love Story ｜ Sonu Nigam ｜ Rakshit Shetty, Shwetha ｜ Jhankar Music.wav",Romantic,300,0.06909712399170148,0.03565408331584379,0.0384232204032996,0.02518528824485227,0.41167966,0.22026646,0.12711656,0.06757676,1703.1849505626294,845.0664261607877,529.937530266283,293.3581080054472,1887.6032647706368,946.72915255323,332.73342496957645,189.83198556582624,3542.1319393062327,1818.2616803500218,1132.6085066052608,614.5432336252155,17.359904774479997,8.522917528038114,4.378129074229965,2.1827686908053905,13.903816111488915,6.854859640627652,3.9453986703202837,2.000804818072035,16.556757827120652,8.14584157360379,3.907210824290075,1.9279202923400172,16.201880406698738,8.385808292727397,3.683589849512528,2.1798570490852165,16.23790949798566,8.080846908499604,3.0984404404765784,1.7672858628581993,14.94294110399153,7.343093676935371,2.5851923160095205,1.4292619368809973,15.421616846115219,7.570058688047302,2.8304132957174724,1.5556257904360835,-191.71254,464.39688,66.95415,44.587467,78.21337,38.889126,26.31618,19.8048,-6.623484,10.140152,18.202576,14.572333,21.779022,12.789498,14.813075,11.433537,3.8991556,3.1141472,10.636837,6.0058303,7.9299216,7.2822566,9.250749,4.981862,-3.4950044,2.539727,8.98446,4.7462807,0.3270562,6.249675,9.531219,5.360483,-3.9981089,5.9549212,8.689681,4.7725587,0.1278285,2.1043973,8.916318,4.8981385,-0.7637625,2.493145,8.381498,4.995883,0.0059788227,0.7358253,7.76326,4.989325,-2.5546472,2.2619572,6.9292374,3.6629786,131.94753,70.36415,71.062935,35.490818
2e63ee5ebfe04e0c86dca90f9ab2a94d,ಅವ್ವ ಅಪ್ಪ ｜ Avva Appa ｜ Gururaj  Hoskote  ｜ Folk Story Song ｜｜ Ashwini Recording Company ｜｜.wav,Folk,450,0.1240124306442149,0.03203224496599106,0.06472693761052435,0.010357872292816216,0.08414289,0.022751532,0.039242536,0.0044130813,2483.870539961127,575.5327553053424,864.961771271684,182.46500728384194,2337.773801989604,514.3136994963871,594.5818264173668,249.0649216894553,4962.83794321611,1142.5063370928194,1871.9429311109957,306.852565790816,21.164316244664604,1.8852554404517576,4.855439607622774,0.2908944554406096,16.89913434742861,0.9317274694561984,5.101852832561591,0.36210449646835674,20.87661101104753,1.6514864099524948,5.334825084666789,0.30044539476161214,20.30900944739553,1.7961823356131683,4.976267627424876,0.35406710170172906,20.144159866523864,1.544286685239215,4.531168780837332,0.26434822116035,21.206904345092916,1.670101202962061,4.45401598371354,0.5136504187854625,18.882781572796464,1.3691027325182252,3.064962059838704,0.2550315826091653,-190.0213,90.93852,83.40512,51.48902,65.93613,13.443421,33.09844,6.418665,-7.3860574,5.435742,24.742104,3.4611406,27.44285,8.10475,19.083944,2.1834147,-1.8611692,3.48711,19.31351,3.6185348,-6.5404196,3.088276,14.004895,1.404127,-2.8837175,2.8729534,13.059064,2.3885593,-2.1970742,1.6472759,12.632869,1.6209545,-14.868249,2.4731047,15.60655,1.1573768,3.694893,2.6341753,11.603965,1.8667111,-3.2974155,2.4029677,13.279865,2.1466768,-5.3919163,3.180607,12.327095,2.9014125,-1.0310273,1.5769408,11.222229,1.8283509,37.692963,10.016171,21.732737,1.1369308
2f10405ac13b4c7a80debd1fd589b67f,Gajakesari - Istu Divasa  - Kannada Movie Full Video ｜ Yash ｜ Amulya ｜ V Harikrishna.wav,Dance,250,0.0805315419713324,0.016166542540729373,0.06684501392406061,0.010285716488431264,0.068935074,0.011421317,0.037110075,0.0062344237,2179.4230125733206,370.0865392438197,1053.2105777066577,242.43814757821582,2429.3894535533427,387.2455694407843,715.1735263831464,381.0426460905868,4886.736519901201,855.4589141698596,2267.194970259815,537.5746036134179,18.326955827740726,1.1997381668608802,5.2372356868661,0.5744230285023116,17.29145659576981,0.824594818322993,5.583763324132153,0.7345937904215684,20.014816858411812,0.9009508320520715,5.959272508157828,0.6040592716051888,18.8054670180943,0.8360820225908447,5.127016572313158,0.327908493382161,18.641436101255664,0.8645285298101443,4.601845813246564,0.30645803380118414,18.426293603626533,0.84289194870745,4.322025087867678,0.4071222228054785,17.63722671042126,0.8232119124058936,3.035331158175991,0.30405784103784367,-233.46648,73.473305,117.29924,59.124897,77.69209,16.00016,37.616226,6.9109955,15.752167,7.8453965,26.13869,5.937696,18.169586,4.0980964,21.490383,2.9422278,4.7249784,2.1326132,17.918774,3.004566,3.9469867,3.0113344,15.867854,3.1542513,2.862344,4.00692,14.603987,1.2783935,6.34441,2.4862955,12.211035,1.1876453,-9.629771,2.880492,14.578303,1.9643089,4.2905235,0.8264062,10.9301195,0.8696227,-1.2420948,1.6584321,10.569693,0.762379,-3.5603573,1.9295837,10.083125,0.79983133,-2.1531625,1.4022081,8.333784,0.9445001,28.144373,4.8920503,19.742254,1.6753435
2f64744d33d2479980992fdb8692d4e6,"Mussanje Maatu I Kannada Movie Video Jukebox I Sudeep, Ramya.wav",Romantic,450,0.08405673815027598,0.021775154747959786,0.04949787294899382,0.004741556389988908,0.3251509,0.096207485,0.11154637,0.025732983,2234.8149794788646,491.1710368876604,874.9994291270228,162.69048314833043,2491.4993419073026,514.8928509066155,531.304756126088,333.3742150065764,5038.584589626132,1106.2984020631466,1876.468936276369,443.1864760849406,19.652916184793984,1.0336972751541267,4.692755779278353,0.36011393161226124,15.765084714905356,0.5645893598924343,4.388321907378789,0.5799033183284801,19.416560836263226,0.9097721083937674,4.854913095398318,0.37834403802542793,18.699297109356664,1.1156123376870333,4.505533085316849,0.6438080488953932,18.188354880635327,0.7051420006657412,3.717511929367417,0.42038306545808707,17.196779943601815,0.6308961231899757,2.9756909044691033,0.3226185499867147,17.303950504783277,0.7955554618554381,2.3038101403957163,0.3711352618779035,-49.604572,103.551674,80.75768,54.09606,82.47602,17.857449,30.02563,7.091887,14.206937,8.889892,16.959496,1.3188775,16.88392,4.575362,16.244726,1.5552261,0.92849517,3.9218981,13.794979,2.5940022,7.7889194,3.4693298,10.801316,1.0904729,-1.2818828,2.6009822,10.816537,1.3104488,4.1985874,2.8183482,10.238156,2.0193272,-5.568942,2.8885515,10.248014,2.6512978,3.2120295,3.091578,10.715616,2.1621213,-0.08671619,2.1651897,9.150501,1.26142,3.3071036,3.4286563,9.499626,1.4419941,0.32704532,2.920499,8.957108,1.448169,140.81053,45.56369,70.84653,13.024553
309bd76304c14c67b5634a36717eadef,Janapada Aparanji ｜｜ Folk Songs ｜｜ Ashwini Recording Company ｜｜ Devendra Kumar Mudol ｜｜ Popular Hit.wav,Folk,450,0.10438010395710823,0.0227221194010795,0.054403969528975894,0.009314477644557756,0.10310582,0.020049771,0.05005705,0.010836127,2323.4196257123826,515.1692186153224,792.3787034757698,188.09279608446755,2421.3383075953734,535.7268393335111,549.6073705412639,270.27222989961837,4988.575374847667,1127.1571249347987,1832.7890492768654,346.8436402824347,18.53231235089769,0.992485428793972,4.588074031483157,0.42167721606319264,15.668695136961553,0.6012373533511682,4.360602036841675,0.5919352939964783,18.741910318319775,1.39288878603716,4.769651159815412,0.5487372677842269,20.015914165974156,1.0749475276979295,4.819889863187549,0.4620827928293143,19.636544203874497,1.0719300750257832,4.14134182303408,0.15498127347166948,19.558679798394575,1.1140700556842087,3.6375129125244623,0.08532176703582182,18.934473978475165,1.0439542877697285,2.8375838154031032,0.19118209972206368,-156.3668,81.357216,73.21486,46.92763,77.00675,17.278912,29.352898,5.4826703,-2.4827154,4.44138,18.825697,2.7133553,17.396614,4.1829615,17.869644,2.1314337,4.144431,2.044653,13.86472,2.525702,4.879274,4.826633,14.015462,1.3075384,4.5367227,4.1057587,11.481991,0.80558956,7.762058,3.6272676,12.4929905,1.1034813,-8.086441,7.626602,13.202863,3.2751036,1.2654508,2.329908,10.593937,2.570985,-2.0711768,5.9701734,10.418221,0.9665977,-1.0958143,3.4419835,9.560234,1.301791,0.7040204,1.3873787,8.99823,1.5586206,45.013428,9.501902,26.71246,2.5862226
30b419fb594f4b3985afa69cebfd5995,Endendigu - Friendu Maduveli Full Song Video ｜ Ajai Rao ｜ Radhika Pandit ｜ V Harikrishna.wav,Dance,250,0.07965077689763231,0.0157230122630216,0.045386049146532194,0.007248613591100327,0.1015809,0.01142184,0.042147525,0.010582216,2050.5652721316524,302.9932040716426,812.1999022895983,199.27200984176983,2388.4774008496966,308.4005356820374,589.6228619078107,312.7454901677179,4566.7285292261495,699.3640068228855,1953.078640307122,378.1457503432116,20.532277815135483,0.9568886533296871,4.809439164943878,0.17754405764370126,14.371147968909417,0.4006551062465865,4.842881236523459,0.2554766264725274,18.076616783635874,0.5278480527937939,5.554505628562291,0.3384878328385426,18.035496020018037,0.8135684564676074,4.72663158800212,0.25842014754753934,18.90138119742219,1.0195828705851624,4.3312575743629225,0.1677590081119594,18.70457084803716,1.2602347724401457,4.108425794924516,0.26255086206041867,18.864572805255314,1.211704564812631,3.20487620753782,0.3319212845913344,-164.91815,53.369854,100.73711,56.95334,92.969826,11.879773,33.138786,9.64058,10.009371,3.1062443,24.094584,3.7150154,15.408884,2.1613579,17.219051,1.6948812,7.0503592,3.4695547,16.585112,2.1112459,6.9233603,2.047976,11.700895,0.9253709,-4.809787,1.2927074,11.838472,1.3652152,6.8234925,2.1354604,9.696572,0.6436691,-4.924253,1.6320472,11.121244,1.4580548,4.8712864,1.1544194,9.351642,1.346619,1.2034737,0.3734124,8.721472,1.0398697,4.4164996,1.6302865,8.294268,0.9451931,1.8247757,0.84399813,8.274272,0.8197918,44.064117,5.104593,23.100412,4.02713
