filename,song_id,genre,chunk_index,start_s,end_s,duration_s,num_frames,zcr_mean,zcr_std,rms_mean,rms_std,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_rolloff_mean,spectral_rolloff_std,contrast_0_mean,contrast_0_std,contrast_1_mean,contrast_1_std,contrast_2_mean,contrast_2_std,contrast_3_mean,contrast_3_std,contrast_4_mean,contrast_4_std,contrast_5_mean,contrast_5_std,contrast_6_mean,contrast_6_std,mfcc1_mean,mfcc1_std,mfcc2_mean,mfcc2_std,mfcc3_mean,mfcc3_std,mfcc4_mean,mfcc4_std,mfcc5_mean,mfcc5_std,mfcc6_mean,mfcc6_std,mfcc7_mean,mfcc7_std,mfcc8_mean,mfcc8_std,mfcc9_mean,mfcc9_std,mfcc10_mean,mfcc10_std,mfcc11_mean,mfcc11_std,mfcc12_mean,mfcc12_std,mfcc13_mean,mfcc13_std,spectral_flux_mean,spectral_flux_std
Lord Ganesha Kannada Devotional Songs ｜ Sri Mahaganapathi ｜ Ganesha Songs ｜ Kannada Devotional Songs.wav,e4c711f8b6cf4c0994da2621311bfe5d,Devotional,3,150.0,200.0,50,52,0.12340277173282266,0.05462327140083943,0.13864723,0.03379158,2174.367039074952,545.3222032535708,1926.1825969276983,321.10783506136937,4064.1371703081477,1059.0479504610053,19.7090626027381,5.616115035015225,17.90249808485573,4.498904848786608,21.39761143049641,4.5578266673034005,19.715892019505016,3.642144385833639,18.304439346035107,3.080959592713075,19.65761566380163,3.0946997255387014,26.439368983906856,5.120516530831874,-100.20926,37.78451,100.73832,29.63534,-52.358852,19.30102,32.63739,17.86152,-15.424561,16.773836,7.431473,12.944939,-14.22433,12.348407,7.173633,10.717851,-20.096638,14.371482,-1.6672695,12.71312,3.6006503,9.440387,-11.975567,9.077562,-6.732141,8.327044,60.01982,23.61486
Lord Ganesha Kannada Devotional Songs ｜ Sri Mahaganapathi ｜ Ganesha Songs ｜ Kannada Devotional Songs.wav,e4c711f8b6cf4c0994da2621311bfe5d,Devotional,4,200.0,250.0,50,52,0.11867750587569638,0.0468854987223629,0.13675316,0.038013037,2128.273052689441,539.0582874780706,1876.3618686984175,366.7781310967417,3993.7943737486944,1073.2000360907343,20.89168752444186,5.275995755747659,16.4072776974044,4.758517115698613,21.83617665390465,5.003122866152971,21.949268535854902,4.825178389002382,19.48476176882029,3.671029677170466,21.499013335269154,3.990145404982023,26.7218430229424,4.785889899896996,-120.51052,52.284668,97.41259,36.450993,-54.79293,18.178179,24.759104,20.732546,-15.180257,14.060228,12.341681,12.924067,-5.0205307,16.886404,2.7928374,12.183776,-15.583968,14.476387,-3.4720523,12.466671,1.6557155,9.72793,-3.0562084,12.988338,-4.1486316,13.622179,55.580082,23.922745
Lord Ganesha Kannada Devotional Songs ｜ Sri Mahaganapathi ｜ Ganesha Songs ｜ Kannada Devotional Songs.wav,e4c711f8b6cf4c0994da2621311bfe5d,Devotional,5,250.0,300.0,50,52,0.12404791956824512,0.04524889933663966,0.14566028,0.035605513,2155.675259440776,481.9390979502847,1882.1953828520564,316.13000848171055,3937.6271027376392,960.2211384800326,19.559193914944636,5.39498752022313,17.7943909260443,4.65279113616351,22.082833366412018,4.960233793457596,20.87806265867826,4.279969790334715,19.035597899495038,3.3525674558339817,20.164597817913652,2.959110267625724,25.533779206415485,5.0471613396086354,-99.8577,40.560314,97.97957,25.121368,-57.38939,19.487085,25.564129,18.87645,-17.586834,14.648645,7.506192,12.725567,-9.494417,12.483428,5.892335,10.26413,-20.656363,15.03204,3.5026078,12.170252,5.0692205,9.187197,-9.078111,8.441231,-8.773969,9.109417,61.95947,24.000708
Lord Ganesha Kannada Devotional Songs ｜ Sri Mahaganapathi ｜ Ganesha Songs ｜ Kannada Devotional Songs.wav,e4c711f8b6cf4c0994da2621311bfe5d,Devotional,6,300.0,350.0,50,52,0.11555037502901579,0.05150442457105143,0.13011463,0.036158077,2049.5819850333332,480.0373333543112,1835.718240292448,275.8181280966526,3892.976196629091,935.4560080952385,21.890411120719996,5.33227553330578,17.501697145683693,4.564707756422649,21.51475989523119,4.769968636513388,20.541671621712997,4.239996842377489,18.59100942965882,3.3499284937096627,20.501253754568875,3.391833068365705,27.34252239647812,5.510585284740714,-120.563965,61.71457,106.5498,28.582073,-52.653778,18.45043,43.477142,18.77989,-12.975821,17.116129,14.9017725,18.108347,-14.123948,12.330995,7.8214016,12.417331,-19.145359,13.833766,-4.728443,13.282509,-0.5424,10.802378,-8.264752,10.75086,-7.454977,9.17031,54.10889,22.274925
Lord Ganesha Kannada Devotional Songs ｜ Sri Mahaganapathi ｜ Ganesha Songs ｜ Kannada Devotional Songs.wav,e4c711f8b6cf4c0994da2621311bfe5d,Devotional,7,350.0,400.0,50,52,0.11235115809250232,0.06625748872963318,0.14649993,0.03434618,2086.686590434505,655.1329261286286,1964.8575865230548,363.1707436785976,3983.817522904335,1277.9050278848313,22.23691724975908,5.457932804251234,17.96595952058852,4.742219724845527,20.573090318044546,4.564915965358146,18.726268438365956,4.554369518541421,18.488069372112022,3.3698309764293026,21.61365103181997,3.6373540185893876,29.199816726594637,7.051615489823766,-115.1991,50.216938,109.646164,28.073421,-37.653557,22.277063,43.297615,20.368732,-2.1287413,18.150684,8.983325,22.866358,-18.309639,12.587014,19.326319,11.898327,-29.604628,15.69517,1.9527574,14.042595,-5.3765893,11.642184,-8.497196,11.009729,-4.2910013,8.764577,66.38828,23.76356
Lord Ganesha Kannada Devotional Songs ｜ Sri Mahaganapathi ｜ Ganesha Songs ｜ Kannada Devotional Songs.wav,e4c711f8b6cf4c0994da2621311bfe5d,Devotional,8,400.0,450.0,50,52,0.04099136961757196,0.056839802950624296,0.055691175,0.071848124,767.5535462932554,984.6327641749198,729.5761778969733,908.1321386597568,1526.6481192331128,1960.8032058395022,16.08217001985889,5.755926798851713,14.887787424872002,4.400917843518971,15.891109302302267,5.3382484291863905,15.638306667852484,5.20450901575501,15.679587837943696,4.8804249204496895,15.844770425340847,4.847169647313725,19.520048913021576,9.83620484886366,-394.35764,217.10219,48.008343,60.40665,-19.373644,26.349281,18.677246,26.39982,-5.3445287,10.952086,8.779338,16.670261,-5.5913844,10.610825,5.8498764,11.425366,-7.9166923,16.061188,-1.6175425,10.732308,0.5191477,6.935893,-6.731396,10.29338,-0.37327564,5.821433,23.055952,31.895758
Jaya Ganesha Jukebox ｜ Sri Gowri Ganesha Festival Songs ｜ Kannada Devotional Songs ｜ Lord Ganesha.wav,05280f625477422197289d4d4f5674ed,Devotional,0,0.0,50.0,50,52,0.12360701565401579,0.05486453070044257,0.117215894,0.059936445,2190.279683304937,513.8768780628208,2007.7183007307242,396.35958856246003,4150.125028562413,1037.6570698309542,19.754734371129903,4.281837066102288,16.30773115000336,4.838249367753744,20.694907155140026,5.422667792728247,21.625087136341875,5.656373441673612,20.965802287600518,4.118730846307105,22.358056233582623,4.263658050836488,20.33974739937929,4.092903738823315,-141.29474,73.95346,85.09141,25.307337,-36.198128,19.67731,28.502048,19.091558,-10.225216,12.956757,3.5138736,14.822534,-3.8538535,13.399293,2.966636,14.03857,-8.848853,12.940734,2.2223392,13.51209,-6.553365,12.561017,-2.2586854,11.303531,-2.250419,12.65322,48.545025,28.293482
Jaya Ganesha Jukebox ｜ Sri Gowri Ganesha Festival Songs ｜ Kannada Devotional Songs ｜ Lord Ganesha.wav,05280f625477422197289d4d4f5674ed,Devotional,1,50.0,100.0,50,52,0.13471394063370473,0.05103266288876714,0.1090377,0.044955917,2298.0512995954964,418.5854449885517,2072.5161419351953,293.04666882587736,4380.762228793088,833.0382051075933,19.63166305005761,4.553719476130743,16.82782418347925,4.851307911765065,20.272971622628074,5.169930398361392,20.008145766657083,4.5148850114402155,20.69971338395557,4.01435362623822,23.816252672679397,5.13345241181982,20.09646189572269,4.106291873840378,-125.786385,49.30051,88.18664,22.924974,-36.373802,20.40097,33.245213,18.64335,-7.9569087,12.412444,1.0908606,16.054007,-4.233575,12.790725,-3.4406831,13.419312,-6.2284675,12.307064,4.425785,12.85785,-7.866861,11.514118,-2.162234,9.7140255,-7.1332726,10.99443,48.94519,23.509752
Jaya Ganesha Jukebox ｜ Sri Gowri Ganesha Festival Songs ｜ Kannada Devotional Songs ｜ Lord Ganesha.wav,05280f625477422197289d4d4f5674ed,Devotional,2,100.0,150.0,50,52,0.12358321364322192,0.049729147319164536,0.118806444,0.045770727,2269.1090706113123,458.5881227738939,2099.2682074798963,308.14635790120053,4290.685661124652,928.3450878912752,19.58237305507916,4.549027149301346,17.2069678029134,5.014103643845127,21.161346697340516,5.425082775910115,20.763616741548997,4.505922251776,20.890514485002154,4.158705952628954,23.19724725051368,5.035295452591967,20.366441861251637,4.104534721181684,-126.39679,47.152412,87.541824,23.514442,-33.50806,20.666378,31.488844,18.555992,-5.833534,13.381367,-3.0752094,13.2134285,-6.6043496,14.799612,0.08802426,13.999503,-10.471353,14.243566,5.4789815,13.432117,-7.336322,11.273248,-3.1423664,10.666198,-3.9172153,11.321844,52.18178,23.983793
Jaya Ganesha Jukebox ｜ Sri Gowri Ganesha Festival Songs ｜ Kannada Devotional Songs ｜ Lord Ganesha.wav,05280f625477422197289d4d4f5674ed,Devotional,3,150.0,200.0,50,52,0.1291592313718663,0.04571075557861313,0.11304805,0.052886233,2266.8166770857542,411.6881085356813,2046.2057093479968,298.93098440433084,4283.133045079649,871.7528095689681,19.931364992476365,4.329188234139364,16.015206646573894,4.729169224951444,20.014360201651417,5.2165368259394045,21.233121509445954,5.227275397905138,20.659038813500114,4.026943018060069,22.403395239803732,4.531842052523295,20.086042426571602,4.055326746915366,-128.9097,52.08659,87.53077,22.407331,-39.323742,18.498144,28.808722,18.023916,-10.404235,12.033207,2.8598845,13.530442,-2.9584258,13.192387,1.5767189,13.321537,-8.521199,11.762677,2.2061558,12.447374,-7.6107893,10.293586,-2.0490575,10.350204,-4.3543243,12.019563,48.287243,26.002216
Jaya Ganesha Jukebox ｜ Sri Gowri Ganesha Festival Songs ｜ Kannada Devotional Songs ｜ Lord Ganesha.wav,05280f625477422197289d4d4f5674ed,Devotional,4,200.0,250.0,50,52,0.12323026382602136,0.04548384145283074,0.11477449,0.039949644,2259.6397256078053,477.9701307933592,2090.4670157384867,340.4100429458738,4307.645307875609,999.9093452646696,19.365100030651,4.381978284634467,17.021785810132524,5.0801794613821505,21.252242440095795,5.156437274264796,20.56276868787263,4.529459962409806,20.47765110859015,4.273917889142937,23.209293147132694,5.145405138185435,19.709142217831317,3.840594648793053,-126.13124,48.819313,89.20758,25.112495,-35.018826,21.67932,26.280607,20.82317,-8.146068,14.494759,0.89278716,16.387558,-1.0568988,13.340888,-3.1928902,13.768775,-12.332515,12.019601,4.609169,13.325119,-6.5613546,11.174304,-0.927264,9.726863,-3.0901124,11.708775,53.01366,23.316586
Jaya Ganesha Jukebox ｜ Sri Gowri Ganesha Festival Songs ｜ Kannada Devotional Songs ｜ Lord Ganesha.wav,05280f625477422197289d4d4f5674ed,Devotional,5,250.0,300.0,50,52,0.13462349299268803,0.0446683884776556,0.11168051,0.045752186,2266.340697105227,388.2261281756231,2047.2284996547567,287.90037384670944,4264.358971045874,834.4328095120443,19.700247754248938,4.387299363290741,16.464903280146487,4.867702129067365,20.011511115301953,5.3400182681001285,20.739230185954582,4.8171822421184,21.319698804857502,4.324646773138948,23.17681483309958,4.791243205214278,20.60874761802989,4.207515342756968,-128.40158,50.14705,88.56715,23.383068,-39.504307,18.777935,25.789341,20.608955,-10.261834,12.748159,3.5387373,16.741608,-2.1483068,12.105936,0.88694704,14.782032,-8.879524,14.18481,5.8060436,12.87293,-6.3319116,11.788954,-4.2994914,9.655704,-5.7637377,11.157988,50.620255,24.965649
Jaya Ganesha Jukebox ｜ Sri Gowri Ganesha Festival Songs ｜ Kannada Devotional Songs ｜ Lord Ganesha.wav,05280f625477422197289d4d4f5674ed,Devotional,6,300.0,350.0,50,52,0.13327856603992572,0.044477172707841225,0.116922826,0.044666957,2270.475829775498,385.83156155772247,2011.9017487782783,277.6015938446174,4206.302296418002,703.9740624529135,19.89154681153849,4.548888889735152,17.258092055947017,4.881148929408387,20.439086733575937,5.155919310711216,19.87835635201664,4.5442437097348805,20.223099319599736,4.247886679447289,24.362930085200798,5.775072140282904,19.559032367991346,3.7359555328108933,-117.46611,49.551617,90.84287,23.209528,-41.665527,18.233704,32.36592,18.974312,-7.8926287,13.6525545,-2.390798,16.38704,-1.4806385,13.586341,-4.9879055,13.492211,-8.419172,14.017443,5.642747,13.000881,-7.973271,11.997524,-1.2550533,10.130408,-6.763047,11.281138,54.46954,25.008406
Jaya Ganesha Jukebox ｜ Sri Gowri Ganesha Festival Songs ｜ Kannada Devotional Songs ｜ Lord Ganesha.wav,05280f625477422197289d4d4f5674ed,Devotional,7,350.0,400.0,50,52,0.12848393432277158,0.06448631706991474,0.11223105,0.05006896,2277.8073084660023,883.4142178083266,1996.4227323226844,634.908083077993,4323.565282795091,1623.7583795525866,19.86562455515538,5.060833676565814,16.913563638019248,4.642148845573966,18.514006817501798,4.813526758671232,19.069333530263886,4.891803175745053,18.744624085956268,4.240061331579163,20.635183827306854,4.971811074918871,19.854461799283158,4.0964846563055906,-134.56,133.55948,79.69767,35.89915,-30.40696,22.288372,29.45281,17.519354,-10.627141,11.637187,7.011967,15.367298,-3.7138681,9.317325,-2.7197623,11.042247,-9.519609,9.790697,-0.033388555,10.518624,-7.6988297,8.648874,-3.194162,9.293872,-5.061972,7.271691,47.847607,25.813957
Jaya Ganesha Jukebox ｜ Sri Gowri Ganesha Festival Songs ｜ Kannada Devotional Songs ｜ Lord Ganesha.wav,05280f625477422197289d4d4f5674ed,Devotional,8,400.0,450.0,50,52,0.06040111601961467,0.08021568879575462,0.07402778,0.098071374,1072.659759130142,1354.1892582847956,926.7512281088424,1147.5837628599372,2042.6002608700383,2603.2110626679764,16.504995196743696,4.194326286380186,15.237349063337836,3.086526159003247,16.207217367405033,3.745453343707852,15.579502444987929,2.892562260189296,15.669137976453012,2.534157459911997,16.890121648644023,3.9843791813643237,16.93269930504528,3.7869457241239473,-349.41852,253.49037,30.651463,40.495605,-10.3441925,16.416277,11.610425,16.521667,-5.649492,10.133052,2.1489599,8.082756,-0.72614247,7.478748,0.52697897,5.420437,-6.2820716,9.676198,4.2151284,8.099063,-0.5173521,5.146652,-1.3791937,4.999221,0.4968862,5.1915617,34.81615,48.885555
"Makara Divya Jyothi ｜ Narasimha Nayak, K.J Yesudas, Dr.Rajkumar, Veeramani Raju｜ Ayyappa Swamy Songs.wav",b927fcc0789a4ec0bb9ef7cccf30c05c,Devotional,0,0.0,50.0,50,52,0.10533704554027391,0.08219959811277587,0.11005598,0.05662028,2091.9616526415957,994.4703348216556,2063.1289964311263,568.6560114199729,4184.064315753395,1770.2756816743959,21.470128585695047,6.592538209047781,19.33481770584759,4.654131829200114,21.974078586381438,5.521609249292109,19.78735373977474,5.085449212743274,18.94215932383165,4.291955862579379,22.794113261026776,5.214146921926178,23.589535229628435,4.915202837296483,-185.07332,100.289696,95.07282,43.182217,-11.684837,31.49037,38.393856,22.882557,-11.1748495,20.567944,-1.2888353,14.168575,-2.4600337,13.456402,-0.005384468,13.683419,-13.8198185,13.568853,-0.9777892,10.72509,-4.078341,13.086468,-4.391617,10.676806,-7.655034,10.403873,44.125553,27.280842
"Makara Divya Jyothi ｜ Narasimha Nayak, K.J Yesudas, Dr.Rajkumar, Veeramani Raju｜ Ayyappa Swamy Songs.wav",b927fcc0789a4ec0bb9ef7cccf30c05c,Devotional,1,50.0,100.0,50,52,0.0986459602773909,0.05788247006858047,0.14958808,0.0675227,2185.5962683623297,780.0062872620147,2303.854223587558,510.4087036929626,4570.8022433735205,1803.7310523592864,22.622640183268807,5.250561402224719,17.207544604913657,5.0240822626523105,21.08384618420108,4.93477099278632,20.201086621611847,4.6781735944990235,18.434919337306663,3.772863525676768,20.165753710205806,4.067794855373819,23.392030589763333,5.000637081347519,-123.209526,69.682304,98.107605,33.0453,-9.600742,28.715965,23.785612,19.297636,-4.756855,18.042803,-2.3416166,14.302261,-4.105214,11.582895,4.006264,12.314055,-18.69829,10.504027,0.705146,10.265519,-3.2907119,11.417744,-5.75442,10.455845,-8.053921,9.752916,67.034004,35.47686
"Makara Divya Jyothi ｜ Narasimha Nayak, K.J Yesudas, Dr.Rajkumar, Veeramani Raju｜ Ayyappa Swamy Songs.wav",b927fcc0789a4ec0bb9ef7cccf30c05c,Devotional,2,100.0,150.0,50,52,0.1061748763202182,0.06184566615889431,0.14335313,0.060366426,2401.4732125552764,895.4262541051145,2479.573711282661,566.0231961957045,5056.998777256703,2076.5237776906656,22.142837129816453,5.2035605900379185,17.56726280266201,4.925646652397805,21.43037912881815,4.961935828884859,20.09929697390963,4.617760550728993,18.63555604292027,3.827053838357376,19.847760327881765,3.89880019466186,20.834078731657048,3.716190977743674,-119.67365,67.26893,89.63759,33.05865,-3.616964,30.072788,20.283731,20.23259,-1.0882672,18.638432,-6.261078,13.92346,-3.988469,11.304966,1.6512223,12.00567,-16.25263,9.577218,-0.8836645,10.844248,-4.1065903,12.259016,-6.342559,10.235759,-8.288776,8.971952,64.19884,32.83948
"Makara Divya Jyothi ｜ Narasimha Nayak, K.J Yesudas, Dr.Rajkumar, Veeramani Raju｜ Ayyappa Swamy Songs.wav",b927fcc0789a4ec0bb9ef7cccf30c05c,Devotional,3,150.0,200.0,50,52,0.11410706643163882,0.06700350128626187,0.15765192,0.06387082,2485.2200099741044,910.7118058463885,2532.7985414249983,538.0409895689139,5227.23004439415,2031.9018494275558,22.206757590318215,5.473325384818643,17.527931122130628,4.914866168159951,21.257103161925762,4.939485457431487,20.82936935764404,5.354322805930167,19.28405668312514,4.173346715649609,20.06476256417337,3.758484511233716,20.513309696968104,3.7440848068833033,-112.03107,66.84059,84.398346,33.2723,-1.213602,28.064756,19.074892,19.595049,-1.4463639,18.193474,-4.2830977,15.511023,-0.896283,12.145169,1.7516873,12.624634,-16.461464,10.421592,-2.0319169,11.427043,-5.482362,11.648694,-5.3729997,11.876342,-9.045085,10.345988,69.81678,35.157555
"Makara Divya Jyothi ｜ Narasimha Nayak, K.J Yesudas, Dr.Rajkumar, Veeramani Raju｜ Ayyappa Swamy Songs.wav",b927fcc0789a4ec0bb9ef7cccf30c05c,Devotional,4,200.0,250.0,50,52,0.107258207840065,0.0677291933828472,0.14418156,0.064660944,2338.2166672073145,907.0190461060754,2407.861661334716,546.4631456903932,4863.564833957173,1942.100833297435,22.317884159890244,5.347988475172656,17.233912116150723,4.80707446260639,20.499882693314454,4.830404147752593,19.702642982049117,4.681876656476186,18.420094770212632,3.57666119601689,20.36660051519903,4.167257225157312,21.415404094491638,4.170047840432932,-118.414635,66.33489,94.02343,33.719845,-6.19736,29.1251,21.097805,19.54039,-3.5902007,19.263323,-7.4446096,14.530418,-3.4434466,12.392353,1.9953334,13.132498,-18.18815,10.137091,-0.3657248,10.836468,-4.113298,12.375268,-5.8390985,10.44596,-8.422795,10.101138,64.25618,34.364105
